ID,Label,Slope,Aspect,Elevation,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am
88992,product-127692,11,47,69,42,38,69,89
88993,product-47011,11,72,54,39,29,50,80
88994,product-217231,11,96,55,55,55,7,81
88995,product-47018,11,56,54,37,30,47,85
88996,product-127638,11,25,56,13,25,20,91
88997,product-127639,11,28,56,11,25,20,91
88998,product-127640,11,29,56,9,25,20,91
88999,product-392966,11,49,37,14,26,20,88
89000,product-323670,11,13,61,3,22,10,88
89001,product-47104,11,13,33,22,20,7,88
89002,product-47103,11,17,33,22,20,8,89
89003,product-127644,11,31,55,2,23,18,92
89004,product-47095,11,19,35,20,26,12,90
89005,product-47093,11,17,36,21,23,14,89
89006,product-238433,11,42,39,24,35,8,90
89007,product-135865,11,16,60,0,22,54,89
89008,product-127655,11,39,54,11,23,14,91
89009,product-47077,11,29,46,13,25,27,91
89010,product-47076,11,31,46,14,26,28,91
89011,product-238427,11,39,39,34,37,9,91
89012,product-47072,11,16,48,29,23,30,89
89013,product-238280,11,15,58,17,29,31,88
89014,product-47021,11,48,54,35,34,46,89
89015,product-217202,11,56,45,8,25,1,85
89016,product-135859,11,36,60,6,23,56,91
89017,product-238309,11,33,49,4,23,23,92
89018,product-135860,11,31,60,5,23,56,92
89019,product-46911,11,28,56,15,23,55,92
89020,product-135861,11,27,60,3,23,56,91
89021,product-238321,11,89,47,15,28,23,79
89022,product-238328,11,96,45,17,25,24,81
89023,product-323682,11,18,61,18,27,1,89
89024,product-238336,11,91,47,23,33,25,80
89025,product-32644,11,84,69,61,30,58,80
89026,product-32643,11,98,69,63,30,57,81
89027,product-238315,11,92,46,9,23,22,80
89028,product-237499,11,19,56,14,28,29,90
89029,product-217845,11,49,60,14,28,16,88
89030,product-46425,11,42,53,23,23,61,90
89031,product-18839,11,41,46,9,22,42,91
89032,product-393415,11,38,37,16,31,17,91
89033,product-128096,11,34,53,15,21,11,91
89034,product-393452,11,23,47,19,33,33,91
89035,product-45847,11,19,63,3,24,49,89
89036,product-218380,11,22,49,0,22,20,91
89037,product-218385,11,41,46,0,22,17,90
89038,product-128099,11,33,53,19,22,10,91
89039,product-45836,11,27,64,13,20,47,91
89040,product-135544,11,15,60,18,20,30,88
89041,product-45832,11,23,65,13,21,46,91
89042,product-45829,11,12,67,9,23,45,87
89043,product-393456,11,19,42,4,23,30,89
89044,product-237011,11,25,62,24,27,35,91
89045,product-20937,11,42,62,2,22,74,90
89046,product-45815,11,27,70,27,29,43,91
89047,product-20929,11,23,66,12,26,71,91
89048,product-323879,11,63,69,35,30,42,83
89049,product-236950,11,95,49,41,51,8,81
89050,product-20922,11,30,31,26,24,13,91
89051,product-236947,11,29,67,14,27,16,91
89052,product-20920,11,33,32,26,22,13,91
89053,product-20918,11,27,32,24,23,14,91
89054,product-45791,11,38,38,15,29,17,91
89055,product-218467,11,12,41,18,26,4,87
89056,product-128129,11,29,68,37,35,70,91
89057,product-45779,11,12,41,9,23,21,87
89058,product-393475,11,35,38,10,26,24,91
89059,product-218473,11,12,39,8,24,2,87
89060,product-218474,11,12,39,7,23,2,87
89061,product-45811,11,28,33,17,21,7,91
89062,product-128131,11,28,68,34,34,71,91
89063,product-45871,11,13,56,10,25,58,88
89064,product-135572,11,21,55,39,25,11,90
89065,product-45984,11,95,54,40,25,47,81
89066,product-45983,11,96,54,40,25,47,81
89067,product-135607,11,68,67,7,23,85,81
89068,product-45980,11,92,54,36,25,49,80
89069,product-45976,11,33,53,34,24,50,91
89070,product-45973,11,46,53,34,24,51,89
89071,product-45968,11,32,54,35,26,53,91
89072,product-135602,11,19,72,26,38,75,89
89073,product-45964,11,41,54,38,27,55,91
89074,product-45962,11,40,55,39,27,56,91
89075,product-45957,11,32,55,46,29,58,91
89076,product-218301,11,67,60,9,25,44,81
89077,product-18832,11,21,49,21,28,48,90
89078,product-218304,11,69,61,13,26,43,81
89079,product-45872,11,18,55,11,24,59,89
89080,product-45937,11,41,56,33,25,68,91
89081,product-45925,11,33,57,29,26,73,92
89082,product-45921,11,33,57,33,28,75,92
89083,product-45919,11,28,58,35,29,75,91
89084,product-45917,11,97,59,49,31,79,81
89085,product-45912,11,75,58,60,30,81,80
89086,product-218318,11,97,61,37,26,41,81
89087,product-218328,11,23,60,32,33,35,91
89088,product-128067,11,92,57,7,24,24,81
89089,product-128068,11,97,57,9,24,24,82
89090,product-128069,11,12,57,17,27,22,87
89091,product-323848,11,49,65,15,22,29,88
89092,product-218336,11,29,58,15,27,31,91
89093,product-393383,11,28,38,9,26,24,91
89094,product-237063,11,20,64,40,30,21,90
89095,product-45927,11,31,56,28,25,72,92
89096,product-218475,11,12,39,6,23,2,87
89097,product-128134,11,23,67,28,32,72,91
89098,product-45762,11,38,45,3,23,25,91
89099,product-128184,11,21,64,20,22,66,90
89100,product-128185,11,21,64,21,21,65,90
89101,product-45622,11,47,55,15,25,62,89
89102,product-135495,11,33,60,5,23,55,91
89103,product-32899,11,34,68,44,29,59,91
89104,product-45612,11,29,56,0,22,56,91
89105,product-236746,11,94,56,32,19,32,80
89106,product-393556,11,38,40,0,22,28,91
89107,product-326474,11,88,63,22,28,6,80
89108,product-393578,11,29,30,2,22,20,91
89109,product-20890,11,33,40,14,28,25,91
89110,product-20889,11,29,40,14,27,26,91
89111,product-218650,11,97,57,35,25,24,81
89112,product-20888,11,23,40,14,28,26,91
89113,product-218589,11,51,84,18,35,39,87
89114,product-236703,11,81,62,6,24,19,79
89115,product-20887,11,15,41,12,27,26,88
89116,product-218660,11,32,57,8,24,30,91
89117,product-9963,11,12,38,2,22,36,87
89118,product-45579,11,28,64,11,20,48,91
89119,product-135474,11,41,64,3,23,64,90
89120,product-45570,11,33,67,9,22,45,92
89121,product-236694,11,12,64,37,30,21,87
89122,product-393610,11,32,25,0,22,5,92
89123,product-128222,11,12,59,23,26,43,87
89124,product-135467,11,23,65,7,22,67,91
89125,product-20878,11,15,40,0,22,28,88
89126,product-128227,11,32,59,12,26,41,92
89127,product-135462,11,15,71,22,38,71,88
89128,product-218689,11,68,61,12,25,43,81
89129,product-45586,11,38,63,5,24,49,91
89130,product-135498,11,31,59,2,22,53,91
89131,product-236765,11,16,53,9,22,24,89
89132,product-45651,11,74,58,60,38,82,80
89133,product-128138,11,19,66,19,30,74,90
89134,product-236907,11,34,31,0,22,2,91
89135,product-135509,11,87,59,5,23,49,79
89136,product-393508,11,58,37,17,33,17,85
89137,product-218497,11,94,29,0,22,3,81
89138,product-45750,11,27,47,26,28,27,91
89139,product-9939,11,23,45,0,22,52,91
89140,product-128149,11,70,66,16,26,81,80
89141,product-45736,11,61,48,6,23,31,83
89142,product-45731,11,15,48,4,23,33,88
89143,product-32882,11,95,69,53,29,52,81
89144,product-218510,11,25,31,2,23,9,91
89145,product-218512,11,82,31,0,22,9,79
89146,product-45718,11,89,54,43,33,45,80
89147,product-20914,11,16,33,20,23,16,89
89148,product-45714,11,89,54,38,25,47,80
89149,product-236883,11,92,39,32,37,11,80
89150,product-128173,11,27,67,16,24,79,91
89151,product-18862,11,13,44,34,23,33,88
89152,product-45663,11,32,56,26,25,72,91
89153,product-45665,11,85,56,26,25,71,79
89154,product-32892,11,92,69,60,30,57,80
89155,product-20907,11,96,35,12,26,19,81
89156,product-135609,11,66,68,11,24,86,81
89157,product-218547,11,81,61,9,22,53,79
89158,product-20911,11,17,33,18,24,17,89
89159,product-45696,11,41,55,37,28,55,91
89160,product-45698,11,39,54,35,27,54,91
89161,product-236871,11,54,39,6,21,16,86
89162,product-45711,11,99,54,34,24,49,82
89163,product-236882,11,90,39,33,37,11,79
89164,product-20910,11,16,33,17,24,17,89
89165,product-45988,11,94,54,40,34,44,81
89166,product-45997,11,18,54,33,37,41,89
89167,product-326501,11,96,60,33,34,9,81
89168,product-46316,11,28,47,28,27,28,91
89169,product-32770,11,98,59,55,38,76,82
89170,product-32775,11,12,58,46,36,73,87
89171,product-323824,11,40,61,22,25,21,91
89172,product-237447,11,39,63,28,28,19,91
89173,product-323825,11,36,61,20,24,21,91
89174,product-46294,11,23,48,8,24,34,91
89175,product-237446,11,38,63,30,28,20,91
89176,product-18810,11,22,51,40,34,56,90
89177,product-237422,11,64,63,19,26,26,82
89178,product-135656,11,12,64,4,23,66,87
89179,product-32782,11,42,57,41,34,71,90
89180,product-32783,11,37,57,41,34,70,91
89181,product-282,11,15,58,18,21,50,88
89182,product-32767,11,90,59,64,42,79,79
89183,product-237420,11,69,63,15,25,26,81
89184,product-46265,11,89,54,43,34,46,80
89185,product-32795,11,18,55,18,27,66,89
89186,product-393243,11,41,26,9,26,3,91
89187,product-217986,11,48,47,0,22,18,88
89188,product-9879,11,27,45,2,22,52,91
89189,product-326536,11,87,62,2,23,17,79
89190,product-237409,11,23,63,11,24,30,91
89191,product-326535,11,90,61,0,22,17,80
89192,product-9880,11,88,45,0,22,51,79
89193,product-135655,11,12,65,6,23,67,87
89194,product-3661,11,98,32,2,23,6,82
89195,product-237393,11,32,62,26,28,35,92
89196,product-127959,11,31,67,19,25,79,92
89197,product-46237,11,42,55,45,28,57,90
89198,product-237419,11,74,63,13,25,26,80
89199,product-32765,11,88,59,60,41,80,80
89200,product-46322,11,26,46,11,26,26,91
89201,product-217929,11,27,59,30,32,34,91
89202,product-217855,11,44,59,18,24,20,90
89203,product-323757,11,21,61,38,23,4,90
89204,product-237460,11,83,63,13,26,18,79
89205,product-32754,11,79,58,32,40,84,80
89206,product-46405,11,24,57,0,22,53,91
89207,product-127893,11,12,70,28,32,60,87
89208,product-217868,11,92,57,29,25,26,80
89209,product-11568,11,35,58,32,24,92,92
89210,product-237453,11,27,63,17,26,19,91
89211,product-237449,11,54,63,24,27,19,86
89212,product-326543,11,93,63,13,24,14,81
89213,product-135691,11,90,59,2,23,49,80
89214,product-217899,11,63,60,9,25,44,83
89215,product-127912,11,39,69,41,37,69,91
89216,product-135683,11,21,59,0,22,53,90
89217,product-217906,11,77,61,18,26,43,80
89218,product-127916,11,27,68,34,35,71,91
89219,product-46327,11,14,45,0,22,25,88
89220,product-127924,11,23,66,19,30,74,91
89221,product-217926,11,39,60,37,33,36,91
89222,product-46332,11,18,40,15,23,20,89
89223,product-46333,11,22,40,16,22,20,90
89224,product-217916,11,99,60,35,30,40,83
89225,product-46234,11,34,55,46,22,58,91
89226,product-217913,11,16,61,32,26,42,89
89227,product-11563,11,31,35,6,23,6,91
89228,product-11564,11,41,35,6,23,7,90
89229,product-11565,11,48,35,7,23,7,89
89230,product-11566,11,44,35,8,23,7,90
89231,product-135682,11,23,59,0,22,54,91
89232,product-127917,11,26,68,32,34,71,91
89233,product-393220,11,60,37,14,26,21,84
89234,product-47353,11,18,33,18,21,8,89
89235,product-46233,11,31,55,45,22,59,92
89236,product-20969,11,47,60,35,30,81,89
89237,product-127993,11,25,63,24,22,61,91
89238,product-323827,11,27,61,16,23,22,91
89239,product-237144,11,42,53,6,23,23,90
89240,product-46093,11,15,69,22,27,43,88
89241,product-46091,11,21,70,26,29,43,90
89242,product-218198,11,65,84,16,36,40,82
89243,product-218199,11,54,84,18,36,39,86
89244,product-326512,11,84,61,52,22,14,80
89245,product-326510,11,86,61,50,38,13,79
89246,product-323829,11,41,60,12,22,23,91
89247,product-46059,11,19,40,14,22,20,90
89248,product-46056,11,14,41,12,23,21,88
89249,product-46053,11,17,42,0,22,23,89
89250,product-135629,11,96,69,17,23,79,81
89251,product-32819,11,12,53,26,29,58,87
89252,product-326504,11,88,60,38,35,11,79
89253,product-128018,11,20,61,28,26,45,90
89254,product-32829,11,19,53,21,30,50,90
89255,product-46017,11,26,48,3,23,33,91
89256,product-46016,11,23,48,5,24,33,91
89257,product-18815,11,19,51,35,27,54,90
89258,product-218266,11,19,57,37,25,24,89
89259,product-218267,11,98,57,33,25,25,82
89260,product-393365,11,24,42,2,22,30,91
89261,product-218268,11,97,57,31,25,25,82
89262,product-46009,11,27,49,15,26,35,91
89263,product-18819,11,18,50,31,27,52,89
89264,product-135613,11,69,68,13,22,85,81
89265,product-128033,11,36,57,0,22,37,92
89266,product-135612,11,66,68,15,22,85,81
89267,product-326503,11,91,60,37,34,10,80
89268,product-32818,11,15,53,23,29,58,88
89269,product-46102,11,91,68,6,24,44,80
89270,product-237149,11,32,52,11,26,23,91
89271,product-20968,11,53,60,35,31,81,87
89272,product-46225,11,81,57,43,24,62,79
89273,product-46220,11,75,56,40,22,64,80
89274,product-127968,11,14,66,11,23,71,88
89275,product-323826,11,33,61,18,24,22,92
89276,product-32807,11,93,52,0,22,62,80
89277,product-46208,11,88,56,30,25,71,79
89278,product-46186,11,75,58,60,30,81,80
89279,product-11550,11,16,38,0,22,10,89
89280,product-127973,11,15,65,13,21,69,88
89281,product-218106,11,78,31,11,29,2,80
89282,product-218107,11,15,29,2,23,3,88
89283,product-393281,11,39,41,4,23,28,91
89284,product-18812,11,18,51,39,28,55,89
89285,product-46159,11,42,53,24,22,62,90
89286,product-46158,11,40,54,23,22,62,91
89287,product-218135,11,23,33,18,24,10,91
89288,product-237247,11,59,39,11,21,16,84
89289,product-237248,11,62,39,13,22,15,83
89290,product-237249,11,66,39,15,22,15,82
89291,product-237260,11,82,40,30,38,11,79
89292,product-218158,11,88,61,11,24,53,80
89293,product-127983,11,22,64,19,21,65,90
89294,product-237329,11,31,67,13,27,17,92
89295,product-218156,11,83,61,8,23,53,80
89296,product-9896,11,12,46,17,30,43,87
89297,product-9895,11,16,47,16,30,43,89
89298,product-135645,11,77,71,29,39,73,80
89299,product-9894,11,16,47,16,30,43,89
89300,product-46145,11,28,55,12,24,58,92
89301,product-237280,11,31,39,22,37,7,91
89302,product-127982,11,21,64,18,22,66,90
89303,product-47356,11,14,33,20,21,7,88
89304,product-238799,11,33,39,32,35,9,91
89305,product-238808,11,15,34,16,24,6,88
89306,product-215299,11,38,61,4,24,52,91
89307,product-48671,11,52,62,4,23,45,87
89308,product-215307,11,93,61,2,23,49,81
89309,product-127012,11,20,55,7,23,18,90
89310,product-240516,11,17,48,27,30,28,89
89311,product-240511,11,96,49,27,30,25,81
89312,product-240510,11,98,49,26,29,25,82
89313,product-127018,11,16,55,13,25,14,89
89314,product-215347,11,14,75,22,32,29,88
89315,product-48645,11,27,68,14,25,40,91
89316,product-48642,11,24,33,11,23,7,91
89317,product-215360,11,14,62,0,22,18,88
89318,product-215381,11,22,58,15,23,20,90
89319,product-11838,11,23,39,2,22,15,91
89320,product-48681,11,19,55,26,17,53,90
89321,product-391681,11,44,42,15,27,24,90
89322,product-127040,11,66,69,43,31,67,82
89323,product-48609,11,14,46,19,28,28,88
89324,product-127044,11,59,70,45,39,68,84
89325,product-48602,11,27,47,27,28,30,91
89326,product-48592,11,62,47,15,24,33,83
89327,product-32432,11,34,67,24,29,63,91
89328,product-48581,11,99,48,8,23,36,82
89329,product-215429,11,12,61,24,24,44,87
89330,product-215435,11,86,60,25,29,38,79
89331,product-215444,11,27,60,32,32,35,91
89332,product-127055,11,17,67,22,32,73,89
89333,product-127056,11,18,67,20,32,74,89
89334,product-3640,11,83,21,2,22,20,79
89335,product-127066,11,73,66,17,27,81,80
89336,product-391682,11,43,42,15,27,24,90
89337,product-240398,11,23,64,22,24,30,91
89338,product-32418,11,43,69,52,31,59,90
89339,product-215290,11,57,35,20,34,12,85
89340,product-240723,11,99,63,11,23,32,82
89341,product-391560,11,46,56,35,47,41,89
89342,product-391561,11,31,56,36,45,40,92
89343,product-240713,11,89,61,22,16,28,80
89344,product-126966,11,95,58,29,23,41,81
89345,product-240685,11,65,39,0,22,18,82
89346,product-126967,11,87,58,27,24,40,79
89347,product-126968,11,81,58,26,24,40,79
89348,product-215226,11,22,41,16,24,4,91
89349,product-48783,11,53,52,23,26,50,87
89350,product-48770,11,37,53,27,23,55,91
89351,product-126982,11,31,57,9,26,36,92
89352,product-48761,11,22,55,26,26,59,90
89353,product-48758,11,38,56,25,25,60,91
89354,product-21304,11,44,64,24,30,88,90
89355,product-9698,11,46,28,0,22,25,89
89356,product-240620,11,17,36,26,30,9,89
89357,product-48727,11,19,57,26,24,74,90
89358,product-326885,11,34,58,0,22,21,91
89359,product-240616,11,27,37,27,32,10,91
89360,product-48721,11,18,58,35,27,76,89
89361,product-48720,11,15,58,36,27,77,88
89362,product-32411,11,98,69,66,30,57,82
89363,product-32415,11,53,69,58,31,58,87
89364,product-326846,11,12,49,0,22,9,87
89365,product-215266,11,21,34,17,37,9,90
89366,product-326843,11,44,55,11,30,3,90
89367,product-326842,11,93,63,15,25,14,81
89368,product-391621,11,83,27,2,23,6,80
89369,product-48691,11,66,53,18,24,77,82
89370,product-48734,11,87,57,17,25,70,79
89371,product-48541,11,52,53,26,27,51,87
89372,product-48535,11,32,52,27,26,53,91
89373,product-215488,11,21,58,2,22,13,90
89374,product-11804,11,37,44,9,24,35,91
89375,product-215679,11,97,33,10,26,14,82
89376,product-127147,11,16,61,0,22,54,89
89377,product-215692,11,57,35,22,33,11,85
89378,product-32466,11,42,55,23,29,76,90
89379,product-215701,11,29,61,2,23,52,91
89380,product-32468,11,53,55,26,27,76,87
89381,product-32469,11,62,55,27,27,77,83
89382,product-11800,11,23,45,15,34,36,91
89383,product-48346,11,32,47,14,24,33,91
89384,product-326776,11,97,64,28,32,3,82
89385,product-48340,11,39,48,14,22,35,91
89386,product-215707,11,96,61,4,23,50,81
89387,product-215708,11,99,61,0,22,49,83
89388,product-240157,11,94,48,21,28,25,80
89389,product-323417,11,35,62,34,27,5,91
89390,product-240138,11,19,55,0,22,30,90
89391,product-326770,11,91,63,24,28,5,80
89392,product-240100,11,23,76,20,28,37,91
89393,product-215753,11,31,75,23,32,29,91
89394,product-240090,11,96,63,26,27,15,81
89395,product-127163,11,23,61,34,25,45,91
89396,product-323430,11,19,57,42,36,4,90
89397,product-127165,11,98,58,27,24,41,82
89398,product-127166,11,91,58,26,24,41,80
89399,product-127168,11,81,58,23,25,40,78
89400,product-323431,11,27,57,40,35,4,91
89401,product-48295,11,58,53,28,27,50,85
89402,product-240063,11,84,67,36,36,22,79
89403,product-326765,11,13,63,21,26,7,88
89404,product-240139,11,14,55,0,22,30,88
89405,product-240158,11,98,48,24,29,25,82
89406,product-240159,11,93,48,25,30,25,80
89407,product-326778,11,22,64,30,32,3,91
89408,product-215491,11,14,58,6,23,13,88
89409,product-127077,11,70,68,38,30,84,81
89410,product-32444,11,30,53,0,22,72,91
89411,product-32445,11,30,53,0,22,72,91
89412,product-32447,11,77,53,0,22,73,79
89413,product-215496,11,83,56,0,22,15,80
89414,product-48515,11,28,56,27,26,60,92
89415,product-32450,11,59,54,6,24,73,85
89416,product-215501,11,21,55,0,22,15,90
89417,product-215503,11,29,55,0,22,15,91
89418,product-48498,11,85,57,17,24,69,79
89419,product-48494,11,93,57,21,24,72,80
89420,product-48489,11,28,58,30,26,74,91
89421,product-240380,11,96,63,14,22,32,81
89422,product-215536,11,98,49,3,23,17,82
89423,product-127103,11,22,66,2,22,70,90
89424,product-240371,11,89,61,21,16,28,80
89425,product-215668,11,34,34,17,37,8,91
89426,product-215667,11,62,34,19,37,8,83
89427,product-240176,11,54,37,0,22,30,86
89428,product-32464,11,52,55,20,27,76,87
89429,product-48403,11,24,67,11,24,40,91
89430,product-323408,11,29,61,35,29,6,91
89431,product-9697,11,64,28,0,22,25,82
89432,product-127129,11,23,63,15,22,60,91
89433,product-127128,11,22,63,15,22,61,90
89434,product-323403,11,79,62,4,22,11,80
89435,product-240218,11,48,35,0,22,20,89
89436,product-48439,11,27,55,26,18,54,91
89437,product-240227,11,61,36,14,28,17,83
89438,product-323402,11,81,62,5,22,11,79
89439,product-391878,11,39,24,0,22,3,91
89440,product-391528,11,72,27,2,23,7,80
89441,product-391527,11,72,27,2,23,7,80
89442,product-240730,11,23,62,17,21,35,91
89443,product-49198,11,21,57,26,25,75,90
89444,product-49196,11,34,58,29,26,76,91
89445,product-49192,11,23,59,35,28,77,91
89446,product-32307,11,19,57,37,34,70,90
89447,product-126799,11,24,58,13,25,36,91
89448,product-126800,11,28,58,12,27,36,91
89449,product-49181,11,77,59,58,28,82,79
89450,product-49174,11,65,57,47,35,82,82
89451,product-126807,11,32,56,2,23,33,92
89452,product-21384,11,31,48,0,22,75,92
