ID,Label,Horizontal_Distance_To_Hydrology,Elevation,Aspect,Slope,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm
4253,customer-202140,0,66,4,17,22,74,83,86,56
4254,customer-202139,0,66,1,14,22,74,82,88,60
4255,customer-184221,0,66,6,5,22,73,85,91,60
4256,customer-202135,0,66,4,5,22,75,85,92,61
4257,customer-202137,0,66,15,11,22,75,88,89,54
4258,customer-202136,0,66,15,6,22,75,87,91,56
4259,customer-388968,0,66,36,15,22,47,93,93,50
4260,customer-463709,0,66,12,11,22,24,87,89,54
4261,customer-463710,0,66,1,18,22,23,80,85,59
4262,customer-390304,0,66,49,9,22,48,88,96,61
4263,customer-460580,0,66,52,9,22,45,87,96,63
4264,customer-460878,0,66,56,8,22,45,86,96,64
4265,customer-460874,0,66,59,11,22,44,84,97,67
4266,customer-460875,0,66,59,11,22,44,84,97,67
4267,customer-460876,0,66,58,9,22,44,85,97,66
4268,customer-460877,0,66,54,8,22,45,86,96,63
4269,customer-50673,0,66,20,15,22,61,91,87,47
4270,customer-459983,0,66,50,12,22,46,88,96,61
4271,customer-459984,0,66,54,11,22,46,86,97,64
4272,customer-460284,0,66,53,9,22,46,87,96,63
4273,customer-460283,0,66,50,11,22,45,88,96,61
4274,customer-201628,0,66,33,12,22,76,92,92,52
4275,customer-201629,0,66,44,9,22,76,89,95,59
4276,customer-461743,0,66,71,12,22,42,80,97,72
4277,customer-461166,0,66,34,18,22,43,95,91,46
4278,customer-201627,0,66,31,8,22,77,91,92,54
4279,customer-461454,0,66,66,15,22,42,80,98,72
4280,customer-461455,0,66,32,17,22,43,94,91,48
4281,customer-314426,0,66,32,26,22,62,97,87,38
4282,customer-491062,0,66,0,15,22,24,81,87,60
4283,customer-377095,0,66,23,11,22,31,91,90,52
4284,customer-377094,0,66,21,11,22,31,90,89,51
4285,customer-377096,0,66,27,9,22,31,91,91,53
4286,customer-491584,0,66,6,18,22,25,83,84,54
4287,customer-491585,0,66,96,20,22,25,76,86,65
4288,customer-206594,0,66,15,9,22,32,88,89,55
4289,customer-377098,0,66,45,3,22,31,87,94,61
4290,customer-377097,0,66,34,5,22,31,89,93,58
4291,customer-490531,0,66,8,18,22,24,85,84,52
4292,customer-490532,0,66,5,24,22,24,81,81,53
4293,customer-322842,0,66,2,5,22,63,85,92,61
4294,customer-262178,0,66,0,11,22,49,83,90,61
4295,customer-262177,0,66,99,11,22,50,82,90,62
4296,customer-262176,0,66,1,11,22,50,83,89,60
4297,customer-262175,0,66,6,11,22,51,85,89,57
4298,customer-322838,0,66,18,12,22,62,90,89,52
4299,customer-376550,0,66,19,12,22,30,90,89,51
4300,customer-376549,0,66,18,11,22,30,89,89,52
4301,customer-376548,0,66,15,8,22,31,88,90,56
4302,customer-376547,0,66,30,3,22,31,88,93,59
4303,customer-206300,0,66,28,12,22,32,92,91,51
4304,customer-67093,0,66,47,15,22,42,90,96,58
4305,customer-322142,0,66,15,8,22,63,88,90,56
4306,customer-322143,0,66,1,6,22,63,85,91,61
4307,customer-322144,0,66,93,8,22,63,82,92,64
4308,customer-322170,0,66,98,20,22,57,78,86,62
4309,customer-322141,0,66,21,12,22,63,91,89,50
4310,customer-322139,0,66,23,11,22,62,91,90,52
4311,customer-322140,0,66,22,11,22,63,91,90,52
4312,customer-496887,0,66,9,8,22,22,86,90,58
4313,customer-324256,0,66,6,5,22,62,85,91,60
4314,customer-497368,0,66,13,11,22,21,88,89,54
4315,customer-496404,0,66,21,6,22,22,89,91,56
4316,customer-13564,0,66,5,29,22,20,79,77,50
4317,customer-498425,0,66,4,27,22,21,79,79,52
4318,customer-498321,0,66,5,11,22,21,84,89,58
4319,customer-497846,0,66,15,12,22,21,89,88,52
4320,customer-497847,0,66,3,6,22,21,85,91,60
4321,customer-260324,0,66,34,2,22,49,87,93,60
4322,customer-260323,0,66,32,5,22,50,88,93,58
4323,customer-260322,0,66,34,5,22,50,89,93,58
4324,customer-260321,0,66,34,5,22,51,89,93,58
4325,customer-260320,0,66,29,8,22,51,90,92,54
4326,customer-206890,0,66,11,15,22,32,87,85,51
4327,customer-206891,0,66,7,14,22,32,85,87,56
4328,customer-261702,0,66,3,6,22,50,85,91,60
4329,customer-261701,0,66,10,8,22,51,87,90,57
4330,customer-261700,0,66,12,8,22,51,87,90,56
4331,customer-495923,0,66,14,15,22,23,89,86,49
4332,customer-495924,0,66,10,15,22,23,87,86,52
4333,customer-13766,0,66,0,8,22,60,83,91,61
4334,customer-494900,0,66,53,11,22,10,87,97,63
4335,customer-494978,0,66,12,20,22,23,87,83,48
4336,customer-495450,0,66,6,12,22,23,85,87,57
4337,customer-323552,0,66,9,5,22,62,86,91,59
4338,customer-323553,0,66,88,2,22,63,85,93,63
4339,customer-382889,0,66,4,6,22,25,85,91,60
4340,customer-320365,0,66,5,14,22,23,84,87,57
4341,customer-320366,0,66,3,11,22,23,84,89,59
4342,customer-320367,0,66,13,9,22,23,87,89,55
4343,customer-202918,0,67,13,12,22,78,88,88,53
4344,customer-202919,0,67,11,12,22,77,87,87,54
4345,customer-469308,0,67,89,5,22,13,83,93,64
4346,customer-202914,0,67,9,5,22,79,86,91,59
4347,customer-272554,0,67,1,21,22,42,79,84,58
4348,customer-272551,0,67,6,14,22,43,84,87,56
4349,customer-272550,0,67,3,8,22,44,84,90,60
4350,customer-202913,0,67,16,6,22,79,88,91,56
4351,customer-469649,0,67,99,5,22,13,85,92,62
4352,customer-469650,0,67,83,8,22,13,81,94,68
4353,customer-468985,0,67,75,5,22,14,83,94,65
4354,customer-468986,0,67,61,9,22,13,84,97,67
4355,customer-387676,0,67,32,29,22,47,98,86,35
4356,customer-468984,0,67,2,9,22,14,83,89,60
4357,customer-468664,0,67,3,15,22,15,83,86,57
4358,customer-468665,0,67,98,5,22,15,84,92,62
4359,customer-468666,0,67,66,11,22,14,82,97,69
4360,customer-203187,0,67,10,11,22,78,87,88,55
4361,customer-203186,0,67,11,9,22,78,87,89,56
4362,customer-203185,0,67,8,6,22,78,86,91,59
4363,customer-271491,0,67,1,11,22,42,83,89,61
4364,customer-387031,0,67,89,17,22,46,76,91,70
4365,customer-203182,0,67,14,6,22,80,87,91,57
4366,customer-469994,0,67,73,9,22,13,81,96,69
4367,customer-470363,0,67,85,12,22,12,78,93,70
4368,customer-203181,0,67,20,8,22,80,89,91,55
4369,customer-272025,0,67,98,18,22,41,78,86,63
4370,customer-272024,0,67,3,17,22,42,82,86,57
4371,customer-272023,0,67,99,15,22,42,80,87,62
4372,customer-272022,0,67,12,20,22,43,87,83,48
4373,customer-272021,0,67,10,15,22,43,86,86,52
4374,customer-387343,0,67,93,23,22,23,73,86,68
4375,customer-387342,0,67,95,18,22,24,76,87,65
4376,customer-274082,0,67,5,9,22,46,85,89,59
4377,customer-202387,0,67,14,9,22,78,88,89,55
4378,customer-202388,0,67,14,11,22,78,88,89,54
4379,customer-388313,0,67,31,32,22,47,98,84,32
4380,customer-202647,0,67,14,5,22,79,87,91,58
4381,customer-387987,0,67,98,15,22,23,80,88,63
4382,customer-202648,0,67,9,5,22,79,86,91,59
4383,customer-202649,0,67,12,8,22,78,87,90,56
4384,customer-468351,0,67,3,20,22,16,81,84,56
4385,customer-468352,0,67,88,11,22,16,79,92,68
4386,customer-468353,0,67,69,9,22,15,81,96,69
4387,customer-202652,0,67,13,12,22,77,88,87,52
4388,customer-273576,0,67,88,8,22,45,81,93,67
4389,customer-476591,0,67,24,12,22,17,91,89,50
4390,customer-476592,0,67,24,11,22,17,91,90,51
4391,customer-476593,0,67,25,12,22,17,91,90,51
4392,customer-476594,0,67,26,12,22,16,92,90,50
4393,customer-476590,0,67,22,14,22,18,91,89,49
4394,customer-269888,0,67,24,33,22,47,97,78,28
4395,customer-386690,0,67,95,21,22,24,75,86,66
4396,customer-203454,0,67,5,6,22,79,85,91,60
4397,customer-270970,0,67,11,9,22,42,87,89,56
4398,customer-203453,0,67,4,5,22,79,85,91,60
4399,customer-386046,0,67,96,21,22,24,75,85,64
4400,customer-203725,0,67,4,6,22,79,85,91,60
4401,customer-386045,0,67,98,17,22,24,78,87,63
4402,customer-458371,0,67,61,14,22,48,83,98,69
4403,customer-200891,0,67,25,2,22,77,87,93,60
4404,customer-200892,0,67,57,3,22,77,86,95,63
4405,customer-459353,0,67,53,12,22,47,87,97,63
4406,customer-459354,0,67,56,12,22,47,85,97,65
4407,customer-459679,0,67,54,12,22,47,86,97,64
4408,customer-459678,0,67,52,12,22,46,87,97,63
4409,customer-458700,0,67,61,14,22,48,82,98,69
4410,customer-201137,0,67,42,3,22,77,87,94,60
4411,customer-201138,0,67,50,6,22,77,87,95,61
4412,customer-458699,0,67,52,12,22,48,87,97,63
4413,customer-459026,0,67,54,12,22,47,86,97,64
4414,customer-200138,0,67,23,3,22,78,87,93,59
4415,customer-200139,0,67,32,2,22,78,87,93,60
4416,customer-280853,0,67,92,30,22,18,67,83,70
4417,customer-314461,0,67,84,42,22,52,52,84,85
4418,customer-455450,0,67,24,20,22,21,94,86,43
4419,customer-200648,0,67,18,2,22,78,87,93,60
4420,customer-200398,0,67,27,3,22,78,87,93,59
4421,customer-200399,0,67,50,2,22,78,86,94,62
4422,customer-201877,0,67,17,9,22,77,89,90,54
4423,customer-201878,0,67,19,9,22,77,89,90,53
4424,customer-316803,0,67,9,23,22,16,85,81,48
4425,customer-316804,0,67,5,21,22,16,82,83,54
4426,customer-202130,0,67,16,11,22,77,89,89,54
4427,customer-463992,0,67,96,18,22,24,77,87,64
4428,customer-201378,0,67,41,6,22,77,89,94,59
4429,customer-201379,0,67,43,11,22,77,90,95,57
4430,customer-201380,0,67,44,15,22,76,91,95,56
4431,customer-316113,0,67,6,18,22,16,84,84,54
4432,customer-377093,0,67,18,11,22,32,89,89,53
4433,customer-377092,0,67,17,9,22,32,89,89,54
4434,customer-377091,0,67,18,9,22,32,89,90,54
4435,customer-377090,0,67,19,9,22,32,89,90,53
4436,customer-322476,0,67,0,18,22,23,80,86,60
4437,customer-206495,0,67,94,5,22,72,84,93,63
4438,customer-54116,0,67,98,6,22,56,84,92,62
4439,customer-54117,0,67,4,11,22,56,84,89,59
4440,customer-262648,0,67,1,14,22,50,82,87,59
4441,customer-262649,0,67,99,14,22,50,81,88,61
4442,customer-262650,0,67,1,12,22,49,82,88,61
4443,customer-322477,0,67,1,18,22,23,81,85,59
4444,customer-493143,0,67,99,11,22,26,82,89,61
4445,customer-376539,0,67,32,9,22,33,91,92,54
4446,customer-376538,0,67,30,9,22,33,91,91,53
4447,customer-376537,0,67,25,9,22,33,91,91,53
4448,customer-54414,0,67,93,14,22,55,79,90,66
4449,customer-54415,0,67,98,9,22,55,82,90,62
4450,customer-262174,0,67,8,11,22,51,86,88,56
4451,customer-322837,0,67,20,17,22,62,92,86,45
4452,customer-322835,0,67,22,23,22,61,94,83,39
4453,customer-492108,0,67,16,17,22,25,90,85,47
4454,customer-492109,0,67,11,23,22,25,86,81,46
4455,customer-492110,0,67,3,24,22,25,80,81,54
4456,customer-322836,0,67,21,24,22,62,94,82,39
4457,customer-262173,0,67,8,11,22,51,86,89,57
4458,customer-322869,0,67,87,27,22,57,66,88,76
4459,customer-492634,0,67,10,12,22,26,87,87,54
4460,customer-67092,0,67,33,23,22,42,96,89,42
4461,customer-53814,0,67,5,14,22,56,84,87,57
4462,customer-206199,0,67,91,2,22,73,85,93,63
4463,customer-206202,0,67,89,5,22,71,83,93,65
4464,customer-322171,0,67,83,29,22,57,65,90,80
4465,customer-322136,0,67,25,24,22,62,96,84,38
4466,customer-498796,0,67,6,12,22,20,85,88,57
4467,customer-498797,0,67,85,15,22,20,75,92,72
4468,customer-207477,0,67,11,17,22,32,87,85,51
4469,customer-375984,0,67,26,8,22,33,89,92,55
4470,customer-323176,0,67,4,12,22,24,84,88,58
4471,customer-261699,0,67,14,8,22,51,87,90,56
4472,customer-207185,0,67,11,15,22,32,87,85,51
4473,customer-66780,0,67,35,17,22,42,94,91,48
4474,customer-13765,0,67,93,21,22,60,74,87,68
4475,customer-323578,0,67,92,27,22,57,69,85,71
4476,customer-204832,0,67,10,9,22,72,87,89,56
4477,customer-204836,0,67,97,9,22,71,82,91,63
4478,customer-479069,0,67,4,15,22,25,83,86,57
4479,customer-479068,0,67,18,24,22,25,92,81,40
4480,customer-204831,0,67,10,8,22,73,87,90,57
4481,customer-382605,0,67,42,23,22,45,93,94,51
4482,customer-204884,0,67,92,12,22,53,80,91,66
4483,customer-272549,0,68,9,5,22,44,86,91,59
4484,customer-202996,0,68,92,12,22,48,79,91,66
4485,customer-202997,0,68,89,14,22,48,78,91,69
4486,customer-202730,0,68,85,12,22,48,78,93,70
4487,customer-202743,0,68,9,15,22,42,86,86,53
4488,customer-468360,0,68,62,14,22,12,82,98,70
4489,customer-387675,0,68,31,14,22,46,93,91,50
4490,customer-387674,0,68,4,9,22,46,85,90,59
4491,customer-468671,0,68,79,8,22,12,81,94,69
4492,customer-468672,0,68,78,6,22,12,82,94,67
4493,customer-468673,0,68,64,11,22,12,82,97,69
4494,customer-203011,0,68,8,15,22,42,85,85,54
4495,customer-471140,0,68,81,12,22,12,78,94,71
4496,customer-470752,0,68,84,18,22,12,74,92,74
4497,customer-203280,0,68,3,17,22,42,82,85,57
4498,customer-203281,0,68,2,17,22,41,81,85,57
4499,customer-203263,0,68,94,15,22,48,78,89,66
4500,customer-471518,0,68,77,12,22,12,78,95,72
4501,customer-203262,0,68,93,15,22,49,78,89,66
4502,customer-318210,0,68,10,26,22,17,85,79,45
4503,customer-203012,0,68,7,17,22,42,85,85,54
4504,customer-203013,0,68,4,17,22,42,83,85,57
4505,customer-470364,0,68,80,20,22,12,72,94,77
4506,customer-203282,0,68,5,18,22,41,83,85,55
4507,customer-468359,0,68,59,11,22,13,84,97,67
4508,customer-317502,0,68,11,29,22,16,85,77,42
4509,customer-317503,0,68,6,26,22,17,81,79,49
4510,customer-202217,0,68,11,11,22,43,87,88,54
4511,customer-202216,0,68,6,8,22,43,85,90,59
4512,customer-388635,0,68,94,20,22,23,76,87,66
4513,customer-388634,0,68,3,15,22,23,82,87,58
4514,customer-202207,0,68,79,11,22,47,79,94,70
4515,customer-274083,0,68,91,14,22,46,78,91,67
4516,customer-387988,0,68,93,21,22,23,73,87,68
4517,customer-273070,0,68,0,24,22,42,76,81,58
4518,customer-273065,0,68,0,0,22,44,86,94,61
4519,customer-273064,0,68,68,2,22,44,85,94,63
4520,customer-202480,0,68,8,12,22,43,85,88,56
4521,customer-273585,0,68,94,27,22,42,71,83,67
4522,customer-273584,0,68,100,24,22,42,76,82,59
4523,customer-202481,0,68,8,14,22,42,86,87,54
4524,customer-273578,0,68,98,6,22,45,83,91,62
4525,customer-273577,0,68,91,8,22,45,81,92,65
4526,customer-202479,0,68,9,11,22,43,86,88,56
4527,customer-202468,0,68,81,11,22,47,79,94,70
4528,customer-203283,0,68,8,20,22,41,84,83,52
4529,customer-203982,0,68,26,8,22,85,90,91,54
4530,customer-203983,0,68,28,8,22,85,90,92,55
4531,customer-203984,0,68,29,6,22,84,89,92,56
4532,customer-203985,0,68,28,6,22,84,89,92,56
4533,customer-203986,0,68,26,6,22,84,89,92,56
4534,customer-203996,0,68,3,6,22,80,85,91,60
4535,customer-203997,0,68,2,8,22,79,85,91,60
4536,customer-203992,0,68,12,6,22,81,87,91,58
4537,customer-203991,0,68,11,5,22,82,86,92,59
4538,customer-203990,0,68,9,3,22,82,86,93,60
4539,customer-203987,0,68,25,3,22,83,87,93,59
4540,customer-203988,0,68,25,2,22,83,87,93,60
4541,customer-203826,0,68,12,21,22,40,87,82,47
4542,customer-203825,0,68,9,21,22,40,85,83,49
4543,customer-476166,0,68,21,12,22,19,91,89,51
4544,customer-476167,0,68,26,8,22,19,90,91,54
4545,customer-476168,0,68,41,6,22,19,89,94,58
4546,customer-476169,0,68,43,12,22,18,91,95,57
4547,customer-204101,0,68,13,21,22,40,88,82,45
4548,customer-204074,0,68,79,21,22,50,71,94,78
4549,customer-476589,0,68,17,11,22,18,89,89,52
4550,customer-269887,0,68,25,35,22,47,98,78,26
4551,customer-203531,0,68,86,24,22,50,69,90,76
4552,customer-203532,0,68,89,21,22,49,72,89,72
4553,customer-203533,0,68,94,20,22,49,76,87,66
4554,customer-473818,0,68,52,3,22,11,86,94,62
4555,customer-474212,0,68,96,5,22,10,84,92,63
4556,customer-474602,0,68,92,9,22,10,81,91,65
4557,customer-203556,0,68,8,20,22,40,85,83,51
4558,customer-203555,0,68,7,20,22,41,84,83,52
4559,customer-203554,0,68,7,20,22,41,84,83,52
4560,customer-472289,0,68,77,8,22,12,81,95,68
4561,customer-471901,0,68,76,12,22,12,78,95,72
4562,customer-203450,0,68,18,6,22,80,88,91,56
4563,customer-203449,0,68,25,8,22,81,89,91,55
4564,customer-203720,0,68,24,5,22,81,88,92,57
4565,customer-203721,0,68,21,5,22,81,88,92,57
4566,customer-475754,0,68,42,14,22,20,91,95,56
4567,customer-203799,0,68,83,23,22,50,70,92,77
4568,customer-203800,0,68,84,21,22,50,70,92,76
4569,customer-458024,0,68,59,14,22,48,83,98,68
4570,customer-458025,0,68,67,20,22,49,77,99,76
4571,customer-200973,0,68,72,14,22,46,78,96,73
4572,customer-315224,0,68,9,29,22,23,83,77,44
4573,customer-278398,0,68,0,11,22,51,83,90,61
4574,customer-278397,0,68,3,8,22,51,85,91,60
4575,customer-278396,0,68,12,6,22,52,87,91,57
4576,customer-200981,0,68,12,3,22,43,87,92,59
4577,customer-200737,0,68,9,5,22,43,86,92,59
4578,customer-200729,0,68,77,12,22,46,78,95,72
4579,customer-200730,0,68,86,5,22,46,83,93,65
4580,customer-457665,0,68,67,20,22,49,77,98,76
4581,customer-201224,0,68,17,3,22,43,87,92,59
4582,customer-201225,0,68,21,6,22,43,89,91,56
4583,customer-201216,0,68,71,14,22,46,79,97,72
4584,customer-277859,0,68,95,9,22,50,81,91,64
4585,customer-277858,0,68,97,8,22,50,83,91,63
4586,customer-277857,0,68,99,6,22,50,84,91,62
4587,customer-277856,0,68,11,5,22,51,87,91,59
4588,customer-457297,0,68,65,20,22,49,78,99,75
4589,customer-314533,0,68,11,27,22,23,86,78,43
4590,customer-314534,0,68,9,27,22,23,84,78,45
4591,customer-314462,0,68,84,44,22,52,50,83,86
4592,customer-200229,0,68,12,5,22,43,87,92,59
4593,customer-200223,0,68,93,8,22,45,82,92,64
4594,customer-200228,0,68,11,5,22,43,86,92,59
4595,customer-200226,0,68,1,5,22,44,85,92,61
4596,customer-200227,0,68,9,5,22,44,86,91,59
4597,customer-456915,0,68,62,21,22,49,79,99,73
4598,customer-200489,0,68,11,5,22,43,87,91,59
4599,customer-200490,0,68,9,5,22,43,86,91,59
4600,customer-200483,0,68,93,8,22,45,82,92,64
4601,customer-204258,0,68,12,3,22,83,87,92,59
4602,customer-389294,0,68,99,18,22,23,79,86,61
4603,customer-389293,0,68,11,20,22,23,87,83,49
4604,customer-201965,0,68,10,8,22,43,87,90,57
4605,customer-201955,0,68,77,11,22,47,80,95,70
4606,customer-275677,0,68,29,5,22,47,89,93,57
4607,customer-275678,0,68,14,6,22,47,87,91,57
4608,customer-274598,0,68,97,12,22,46,81,89,63
4609,customer-274597,0,68,18,12,22,46,90,88,51
4610,customer-275138,0,68,4,6,22,47,85,91,60
4611,customer-275137,0,68,29,12,22,47,92,91,51
4612,customer-201466,0,68,21,6,22,43,89,91,56
4613,customer-201457,0,68,70,12,22,47,80,97,72
4614,customer-276775,0,68,89,6,22,49,82,93,65
4615,customer-276776,0,68,94,11,22,48,81,91,65
4616,customer-276777,0,68,96,14,22,48,80,89,63
4617,customer-277324,0,68,89,14,22,49,77,91,69
4618,customer-277323,0,68,88,9,22,49,81,93,67
4619,customer-277322,0,68,94,5,22,49,84,93,63
4620,customer-276231,0,68,1,8,22,48,84,91,61
4621,customer-201705,0,68,73,11,22,47,80,96,70
4622,customer-201714,0,68,16,6,22,43,88,91,56
4623,customer-201715,0,68,15,6,22,43,87,91,56
4624,customer-389958,0,68,7,18,22,23,84,84,52
4625,customer-206545,0,68,92,11,22,53,80,91,65
4626,customer-206547,0,68,84,14,22,52,77,93,71
4627,customer-206467,0,68,97,6,22,82,84,92,62
4628,customer-206468,0,68,90,8,22,82,82,93,65
4629,customer-206469,0,68,88,9,22,81,81,93,67
4630,customer-206492,0,68,99,5,22,73,84,92,62
4631,customer-206493,0,68,97,3,22,72,85,93,62
4632,customer-206491,0,68,8,8,22,73,86,90,58
4633,customer-206584,0,68,16,20,22,36,90,84,45
4634,customer-206767,0,68,91,12,22,82,79,91,67
4635,customer-206765,0,68,98,11,22,82,82,90,62
4636,customer-206766,0,68,94,11,22,82,80,91,65
4637,customer-206843,0,68,91,11,22,52,80,91,66
4638,customer-206793,0,68,2,3,22,72,85,92,61
4639,customer-206794,0,68,74,9,22,71,80,96,70
4640,customer-206466,0,68,14,8,22,83,88,90,56
4641,customer-206844,0,68,86,12,22,52,78,93,69
4642,customer-206253,0,68,83,15,22,52,76,93,72
4643,customer-206254,0,68,80,18,22,51,73,94,76
4644,customer-206250,0,68,98,8,22,53,83,91,62
4645,customer-206251,0,68,91,11,22,53,80,92,66
4646,customer-206289,0,68,14,15,22,37,88,86,50
4647,customer-206290,0,68,17,17,22,36,90,85,47
4648,customer-486085,0,68,9,21,22,22,85,82,49
4649,customer-206200,0,68,2,3,22,72,85,92,61
4650,customer-206173,0,68,24,8,22,82,89,91,55
4651,customer-206174,0,68,95,2,22,82,85,93,62
4652,customer-486084,0,68,17,23,22,23,91,82,42
4653,customer-206176,0,68,82,6,22,81,82,94,67
4654,customer-206175,0,68,82,5,22,82,83,94,65
4655,customer-322135,0,68,26,17,22,62,93,88,46
4656,customer-207420,0,68,89,15,22,56,76,91,69
4657,customer-207421,0,68,90,17,22,56,76,90,69
4658,customer-207381,0,68,61,6,22,71,85,96,65
4659,customer-207382,0,68,62,11,22,71,83,97,68
4660,customer-324285,0,68,85,23,22,57,70,91,76
4661,customer-207470,0,68,10,18,22,35,86,83,50
4662,customer-324284,0,68,90,26,22,57,69,87,72
4663,customer-13526,0,68,31,12,22,20,92,91,51
4664,customer-375439,0,68,24,9,22,35,90,91,54
4665,customer-54708,0,68,16,17,22,54,90,85,48
4666,customer-54709,0,68,98,11,22,55,82,90,62
4667,customer-54710,0,68,93,14,22,55,78,89,66
4668,customer-55003,0,68,22,12,22,54,91,89,50
4669,customer-55004,0,68,16,15,22,54,89,86,49
4670,customer-374887,0,68,33,11,22,35,91,93,54
4671,customer-374886,0,68,33,11,22,35,91,92,53
4672,customer-374885,0,68,31,11,22,36,92,92,52
4673,customer-375440,0,68,22,8,22,34,89,91,55
4674,customer-375982,0,68,18,8,22,34,89,90,55
4675,customer-375981,0,68,16,8,22,34,88,90,56
4676,customer-375983,0,68,21,8,22,34,89,91,54
4677,customer-323175,0,68,12,18,22,23,88,84,48
4678,customer-493634,0,68,95,18,22,27,76,87,65
4679,customer-206881,0,68,15,21,22,36,89,82,44
4680,customer-206882,0,68,16,24,22,36,90,80,41
4681,customer-494123,0,68,96,24,22,27,73,84,65
4682,customer-207177,0,68,15,23,22,36,90,81,43
4683,customer-207178,0,68,11,20,22,35,87,83,48
4684,customer-323579,0,68,84,29,22,57,65,89,79
4685,customer-207137,0,68,99,11,22,53,83,89,61
4686,customer-207138,0,68,92,9,22,52,81,91,65
4687,customer-13760,0,68,88,20,22,60,72,90,72
4688,customer-207090,0,68,74,5,22,72,83,95,66
4689,customer-207062,0,68,93,12,22,82,80,91,65
4690,customer-207091,0,68,67,11,22,71,82,97,69
4691,customer-207061,0,68,98,11,22,82,82,90,62
4692,customer-207134,0,68,6,18,22,54,83,84,54
4693,customer-207135,0,68,7,17,22,54,85,85,54
4694,customer-207136,0,68,4,14,22,53,83,87,58
4695,customer-207130,0,68,93,17,22,56,76,89,67
4696,customer-207131,0,68,95,18,22,55,77,87,65
4697,customer-204822,0,68,19,6,22,76,88,91,56
4698,customer-204823,0,68,22,6,22,76,88,92,57
4699,customer-204824,0,68,24,5,22,75,88,92,58
4700,customer-204825,0,68,28,2,22,75,87,93,60
4701,customer-204826,0,68,38,0,22,75,86,94,61
4702,customer-204827,0,68,0,0,22,74,86,93,61
4703,customer-204919,0,68,12,21,22,39,88,82,46
4704,customer-204920,0,68,12,18,22,38,87,84,48
4705,customer-204889,0,68,69,18,22,51,76,98,76
4706,customer-318209,0,69,14,29,22,17,89,78,39
4707,customer-467493,0,69,30,68,22,42,97,57,0
4708,customer-203981,0,69,25,9,22,86,90,91,54
4709,customer-476243,0,69,42,3,22,10,87,94,60
4710,customer-203975,0,69,9,5,22,88,86,91,59
